player_id,name,predicted_value_2026
390823,Eric Curbelo,533036.1911437708
392655,Bogdan Milovanov,397587.90703299677
398163,Gonzalo Villar,1892216.8698814125
413502,Óscar Pinchi,347630.4801277492
417913,Álvaro Valles,16734316.986616567
420064,Caio Henrique,16283231.473373238
422466,Javi Hernández,1848632.7545076148
423443,Álex Centelles,689619.8814703069
435807,Alasana Manneh,631740.5797991573
447661,Douglas Luiz,72351402.9154569
465967,Ander Guevara,3619583.619040115
488626,Jesús Areso,9049703.377647517
494880,Jorge Cuenca,5538071.825566267
506248,Edu Expósito,2547210.351055327
510396,Alex Suárez,1121104.3330531819
517753,Óscar Valentín,3228376.2332276204
517842,Aihen Muñoz,7039001.265122961
527698,Kike Pérez,3191276.9506691014
307800,Lion Lauberbach,728787.0329993975
336974,Makana Baku,299849.833891362
337036,Florent Muslija,2425384.211188512
349536,Nico Mantl,1514401.2564254375
322075,Thomas Isherwood,403774.2530743284
379979,Adrian Fein,317443.792556486
391780,Derrick Köhn,6555487.470437834
230818,Fabian Rüdlin,302392.56026451266
251299,Finn Dahmen,4668817.442919623
327251,Ridle Baku,4200543.161698564
334213,Lukas Daschner,1022443.2411329189
352811,Aylton Boa Morte,1414876.2421496918
390539,Antonis Tsiftsis,429494.8836621781
392710,Lennard Maloney,5445189.563045205
392717,Lennart Moser,341828.3093238076
413843,Keven Schlotterbeck,6453039.0367178535
487465,Pedro Neto,57068036.084213704
523318,Anastasios Douvikas,7487316.186219224
529596,Alexandros Parras,137532.6425907953
480763,Juan Foyth,10581639.632708441
326029,Donyell Malen,38486550.20414769
401173,Jadon Sancho,15781049.4354162
360140,Majeed Ashimeru,1294348.6066853013
460934,Maxime Soulas,1145953.6650153717
345577,Carlo Holse,5433693.941034059
381187,Emmanuel Sabbi,3225673.780153435
391004,Jonas Wind,16972638.764451906
400549,Magnus Kaastrup,372645.7460406615
400550,Nikolai Baden Frederiksen,395662.98310155777
421637,Frank Onyeka,7275488.087932263
432982,Andreas Skov Olsen,16560520.253596038
461496,Morten Hjulmand,49036164.71189593
489929,Magnus Mattsson,3330950.0031082244
503625,Adrian Kappenberger,175702.6362792825
527467,Lundrim Hetemi,513342.0445414351
358132,Jan Kral,264825.6943927383
467623,Lyle Foster,13475643.115009733
357156,Diogo Leite,17227807.242380273
357164,Rafael Leão,84941905.48338278
367464,Luís Maximiano,4700924.901727572
367468,Nuno Santos,2709049.3667972563
415645,Alex Pinto,464718.5147621133
429564,Derick Poloni,278992.3700559747
461512,Oleg Reabciuk,2919982.5570371123
461895,Diogo Sousa,1509930.4718715816
471286,Thabo Cele,274427.5971242434
475407,Dani Figueira,663799.4018299107
478366,Miguel Reisinho,843662.8461655723
498529,Miguel Crespo,8684954.777268123
500091,Ersin Destanoğlu,1906725.0345124686
504503,João Mendes,2058883.6948653483
512913,Stephen Eustaquio,13085216.917044405
517300,Vítor Tormena,7278855.550874563
517704,Frederico Namora,205886.0033700501
518472,Willyan Rocha,5464661.496603707
520530,Fali Candé,2419515.254945087
522714,Anderson Silva,586639.944226153
523363,Kaio,1329125.9912298343
525287,Carlos Vinícius,2900848.484823834
525578,Pathé Ciss,2437621.364127569
527026,Ricardo Velho,8474245.347545424
527304,Yaw Moses,184032.736762719
529730,Kiki,267318.37559293053
295024,Samet Akaydin,2989639.788675313
295955,Uğurcan Yazğılı,1318550.690059163
315208,Atakan Çankaya,446723.3527218865
361264,Kerem Atakan Kesgin,2682849.1195618827
363871,Emre Satılmış,227134.89229499726
532905,Arda Kızıldağ,640902.6697828779
544472,Emir Kaan Gültekin,879533.1959557266
526448,Maksim Borisko,249854.0166847824
481117,Othmane Boussaid,2573859.360688598
534528,Yusuf Lawal,164191.18035415158
277033,David Brooks,4901316.958095476
340308,Ilias Chatzitheodoridis,375659.90257993236
340328,Stephy Mavididi,10548049.208594508
349701,Antonee Robinson,29558159.393532127
412660,Keinan Davis,4104293.3111991296
442248,Ethan Pinnock,8575282.87844716
480116,Lloyd Kelly,16350882.761038832
480987,Chris Mepham,4086234.230815126
506189,Flynn Downes,17193244.941781685
374212,Gijs Smal,7205966.20243874
405399,Denis Drăguș,4628915.7703133635
521407,Walid Cheddira,9290836.357317125
399151,Saevar Atli Magnússon,1627123.447001497
468260,Léo Jabá,2121118.2612912916
515050,Ilya Vakhania,3946156.151925451
515051,Aleksandr Silyanov,6618617.609835453
520073,Ruslan Litvinov,4973563.123140634
496996,Attila Mocsi,1982316.4594073463
534435,Joseph Paintsil,8545788.950621836
454863,András Schäfer,4751820.9740247205
353032,Omar Alderete,4710470.715798266
440163,Miguel Mellado,340549.8086197836
471638,Emiliano Purita,100370.47000437827
480762,Lisandro Martínez,45253685.19868218
486031,Nico González,28909711.546218988
497291,Nicolás Domínguez,14835631.4259753
533568,Nahuel Tenaglia,2126511.16108717
534033,Alexis Mac Allister,87759719.72924852
296422,Fodé Ballo-Touré,1827772.1721918029
318523,Romain Perraud,3712154.556896435
353403,Samuel Moutoussamy,2584609.481759916
366045,Ablie Jallow,1965163.255827376
371142,Myziane Maolida,522545.70072072686
371816,Dimitry Bertaud,802203.7927957925
394327,Boubacar Kamara,32308209.452716693
418659,Amine Gouiri,12150010.650925742
485965,Nicolas Cozza,2709492.390263578
487969,Randal Kolo Muani,60468139.17026928
490417,Ibrahima Niane,759704.1859238308
422721,Stefán Teitur Thórdarson,1946798.6228246796
455127,Willum Thór Willumsson,3113656.5451008184
361914,Nayef Aguerd,33461480.55060351
521127,Ayoub El Kaabi,5444467.020450499
538281,Víctor Méndez,4126543.4282665234
357662,Declan Rice,115597600.51566415
375857,Kristijan Bistrovic,1306336.449240407
396342,Toni Borevković,7808997.920787107
510241,Tonio Teklic,1256450.579296715
186901,Marek Rodák,2087374.3642372312
208281,James Bolton,441322.27660073154
239949,Jamal Lowe,1143284.7973090077
340310,Marc Bola,686623.4149916077
343475,Ben Godfrey,5250971.358381693
420210,Lutsharel Geertruida,29275233.350692302
371998,Vinicius Junior,216172187.06713426
390638,Arthur Cabral,9047925.697237244
401530,Éder Militão,43796735.596178025
484599,William Klaus,375810.3132083381
486078,Charles,1016885.8887837757
499721,Wendel,14068716.885454908
516716,Bremer,63701715.31125923
520454,Nino,8614941.087361682
520468,Iago,2367753.562750421
520492,Paulinho,729945.4787277887
530032,Quaresma,1471737.5550923725
298642,Kostas Pileas,604992.1090243708
538566,Valon Ethemi,1446303.0653963734
490621,Santiago Mosquera,256105.9247450144
526111,Alex Méndez,240457.7814203718
535282,Sam Vines,905233.3151590857
395862,Hüseyin Türkmen,210631.1702046221
447257,Andrey Egorychev,682992.5211460929
522030,Ilya Samoshnikov,4311535.034357253
230536,Andrey Mendel,374461.26441256894
395163,Butta Magomedov,1007453.3210453442
515506,Aleksandr Dolgov,185724.331691571
532732,Igor Diveev,7309453.751614837
353037,Jesús Medina,3127767.343367812
344299,Bakhtiyor Zaynutdinov,5029155.844811624
393321,James Sands,2603163.2837702604
517821,Nikolay Sysuev,920746.3407114635
545400,Billal Messaoudi,687632.5466586131
401534,Arthur Gomes,4309980.395313662
401535,Gabriel Batista,1906662.5577805762
412363,Rodrygo,111025075.9891768
438682,Daniel Fuzato,680971.8582763276
476344,Emerson Royal,9226018.625236973
477460,Warleson,4818593.651527302
520624,Bruno Guimarães,82773371.45365201
520994,Lucas Ventura,313338.00107408024
524403,Fernando Costanza,3521101.7100780266
530737,Richard,508909.1879950807
539203,André Luis,1623449.0939008375
551554,Jackson Kenio,805911.6263762345
553062,Vítor Carvalho,5921998.853304785
502670,Khvicha Kvaratskhelia,87606057.47440691
438310,Ion Nicolaescu,1642717.7322652997
520517,Mihail Ghecev,268202.48669090925
365394,In-beom Hwang,13329934.509055655
503482,Min-jae Kim,64767144.10556655
172674,Magnus Fredslund,135522.0922518968
332069,Philip Rejnhold,258353.3556241399
384802,Andreas Smed,305868.6325562027
388465,Louka Prip,1539893.7375904503
468036,Dimitris Emmanouilidis,398607.64521688846
481675,Christos Mandas,7643335.440428371
503323,Ahmed Iljazovski,495257.8657925814
524081,Nicolai Vallys,6200158.875423832
526164,Kristian Kirkegaard,290734.9079928383
532444,Fotis Ioannidis,19458908.8345957
542776,Jonathan Amon,819877.0397948232
487924,Jan Zamburek,480405.78084873816
544148,Tomas Cvancara,12405514.760659592
544149,David Zima,2235036.1587173785
550829,Matej Kovar,8463552.377329018
367284,Leo Østigård,6817277.672003889
394688,Håkon Evjen,1489161.3969545537
418559,Erik Botheim,4098553.4439549986
432694,Joshua Kitolano,4171897.7398452614
490426,Krépin Diatta,7983746.513788185
499758,Hugo Vetlesen,11230349.184234474
499759,Ola Brynhildsen,3154298.576260835
500067,Chidera Ejuke,4679600.950646844
441986,Yann Bisseck,39412439.740201235
515613,Marko Divkovic,2103096.0406352524
459658,Andrea Cambiaso,44602865.47241311
242295,Álex Mula,147953.46045977567
284883,Fran Navarro,8930970.517192425
398184,Ferran Torres,18055029.148072403
434990,Álex Sola,4838468.392236146
471474,Javi Martínez,793758.2002477273
480883,Miguel de la Fuente,2522687.0595577587
483573,Martín Aguirregabiria,660239.3785065253
505675,Rober González,2461898.6916744374
520840,José Copete,2852413.3126321402
538810,Chris Ramos,4090115.3573897122
294814,Anderson Niangbo,204752.42175196798
315969,Scott McTominay,41472000.856106795
406635,Phil Foden,159740768.98434606
289472,Mykyta Bezuglyi,491038.90600292943
320953,Yuriy Kravchuk,261397.77875066648
321165,Mykhaylo Shestakov,85653.51019230386
432658,Yuriy Kopyna,672925.1273056467
464619,Vladyslav Dmytrenko,284226.5237438452
491264,Sergiy Sukhanov,463190.8595044302
492354,Denys Norenkov,440509.9139834129
512496,Vasyl Kurko,409042.31086153665
520400,Vladyslav Sharay,256876.12311919234
521997,Vitaliy Boyko,677337.7217124718
523903,Nazariy Nych,113825.98576024176
523907,Danylo Beskorovaynyi,924659.8756946912
168530,Douglas Tanque,510011.36977801344
353892,Hiroki Ito,29971780.36329226
387191,Daiki Hashioka,1877876.1631238104
405398,Takefusa Kubo,42916879.022135094
415525,Kanya Fujimoto,4365211.270114582
524315,Hidemasa Morita,16077054.261642994
550631,Masaki Watai,186707.02722180984
467616,Luke Le Roux,439843.61175635725
346890,Noah Okafor,16050944.408381073
491890,Stephen Odey,718002.5447329262
381967,Albert Sambi Lokonga,12199141.51804822
423604,Francis Amuzu,4102795.798566903
502261,Joachim Imbrechts,246243.95728225884
343963,Petar Micin,820003.0162304727
538874,Terem Moffi,23812187.708665676
294730,Bogdan Mykhaylichenko,1671585.7662566337
368611,Mykola Shaparenko,9601680.62513827
404842,Vitaliy Mykolenko,25238254.539891247
517081,Vladyslav Pryimak,385636.4102373335
521841,Andriy Yakymiv,535669.3577439613
524964,Orest Lebedenko,260500.26689151552
526578,Vladyslav Vakula,197517.86099265912
549960,Tymur Stetskov,1057354.349233982
399369,Beni Baningime,1689572.3561426564
465408,Nuraly Alip,3638549.6471247077
515249,Artur Chernyi,213425.86356415006
535974,Konstantin Maradishvili,434529.0284018974
352721,İlker Karakaş,319173.3599925007
431561,Roberto Massimo,441888.84540534706
344605,Boubakary Soumaré,7362228.991208492
411975,Jules Koundé,48759537.38655191
471582,Zaydou Youssouf,3840604.24101984
517376,Yusuf Sarı,5564237.576592134
253817,Craig Halkett,160452.7540920421
326590,Scott Allardice,293358.98245317035
399258,Kyle Magennis,278539.52322478197
540516,Dan MacKay,241445.81097295362
543382,Mohamed Camara,11493478.532674195
395516,Moussa Diaby,41987152.330557585
397033,Sandro Tonali,22862902.269632008
532858,Jeremy Petris,2186852.02018346
564451,Youba Diarra,361341.8102987013
375137,Ismail Jakobs,6709737.872606447
388294,Omar Traoré,4559967.1017994955
345748,Andreas Bruus,597224.239581932
476701,Manuel Ugarte,49786189.70086565
338637,Daam Foulon,3929064.122891261
410897,Lars Kramer,1037359.6731403308
560593,Hicham Boudaoui,9998811.124993384
481128,Martin Minchev,2003049.81866491
357826,Thomas Buitink,636224.4231478632
352659,Batuhan Şen,534556.5796414134
390379,Mustafa Eskihellaç,1113219.989289544
462772,Tayyip Talha Sanuç,3191121.8470632033
406973,Moritz Broschinski,3702782.2889752635
483008,Andrej Djokanovic,1110588.4760849182
540941,Mikkel Damsgaard,12691681.196134133
524000,Dani Vivian,44480079.51445729
542858,Simon Graves,1310221.3282778542
339780,Svetoslav Kovachev,906496.0693807052
354666,Shamar Nicholson,5084789.827298903
401394,Adam Gnezda Cerin,5485905.662330611
547924,Apostolos Stamatelopoulos,572768.7384617885
549354,Ryan Strain,844615.1177633633
556038,Nathaniel Atkinson,545318.2849418031
565531,Marco Tilio,1181276.556980732
652270,Evgeniy Morozov,4375429.745627541
375383,Romário Baró,906742.476909101
563963,Mohammed Salisu,11196090.270955922
564544,Pedro Amador,539211.6635041268
564545,Edmond Tapsoba,41484776.41537978
355761,Giannis Bouzoukis,211715.78744948877
568318,German Onugkha,1847013.923154966
314367,Marcus Edwards,20232153.166314643
315762,Luca de la Torre,3738939.184174177
346018,Jamal Lewis,1940691.2515663235
375391,Joel Asoro,1444435.9846285377
392591,Chiedozie Ogbene,9222063.107397243
424881,Omar Richards,1274683.6091258992
479999,Eberechi Eze,64014412.42276626
567023,Gamid Agalarov,1288940.3026903563
288233,Nick Doodeman,785825.1208590476
332341,Todd Cantwell,5205901.1463515395
336012,Nicolas Kühn,16461187.809725687
338668,Senne Lynen,9910306.732295893
339330,Navajo Bakboord,399346.33531596465
361065,Mitchel Bakker,4627899.663368294
361070,Ole Romeny,636021.5824200686
364245,Jordan Teze,19326282.607547972
370997,Dominik Kotarski,8752236.053102389
400548,Victor Jensen,2518560.3686769726
426280,Melle Meulensteen,1130421.1650922068
433933,Kevin Felida,234387.67878033454
538964,Thijs Dallinga,21828126.931414414
341227,Juan Miranda,11548820.772397418
552425,Jon Moncayola,3818046.522863338
560483,Randy Nteka,734311.9887724523
225393,Alex Gogic,470798.725590862
298091,Harry Souttar,6753986.410949396
369424,Oli Shaw,131182.0233095965
388171,Anthony Ralston,1792261.272426772
399262,Fraser Murray,288369.3848172596
406694,Jamie Brandon,196321.3882412181
428563,Lewis Ferguson,23475184.357327107
450854,Innes Cameron,202502.88752651584
493003,Daniel Muñoz,28220534.29869703
495629,Hugo Guillamón,10827114.014424782
512385,Luis Sinisterra,13079586.300708447
412517,Zan Zaletel,1911930.1617578478
541231,Sepp van den Berg,23911393.941409234
376110,Jasmin Celikovic,434054.3290391532
565852,Ugochukwu Iwu,2138700.268922109
225236,Danny Armstrong,1612439.4493838074
413039,Bryan Mbeumo,54644093.818406925
555076,Romain Faivre,12194698.010893567
335457,Ermedin Demirovic,29241128.024112906
314678,Brahim Díaz,46241591.567256734
340251,Burak Kapacak,282042.0254913894
459661,Eddie Salcedo,609127.9244770422
573111,Mendy Mamadou,527745.5554469088
366930,Sergio Gómez,23269336.734458636
448258,Josha Vagnoman,12617813.283093639
332875,Adi Nalic,343354.63168204227
546860,Yentl Van Genechten,567691.7052221653
564489,Kamal Sowah,983346.1440757988
576566,Zafer Görgen,409727.7359485763
361068,Jurgen Ekkelenkamp,4371478.625847207
361112,Evert Linthorst,1340396.1535886035
290613,Jean-Baptiste Léo,98892.65392964758
357186,Panagiotis Moraitis,361691.73850196117
381913,Vasilios Vitlis,171751.83515008015
505925,Kyriakos Giaxis,201753.6284154694
523240,Vasilios Soulis,105441.57939093452
530131,Panagiotis Katsikas,199772.8837281011
537467,Joseph Efford,121358.81725870786
475208,Bryan Reynolds,2332761.963480191
578539,Chris Richards,11657637.813842172
282727,Monchu,4139473.304005373
474800,Facundo Medina,25699747.194718435
553663,Francisco Ortega,5981012.4918407835
515056,Stepan Oganesyan,335696.94564387086
465606,Halil Dervişoğlu,423616.55457581655
570423,Danil Glebov,7338065.928825707
341485,Oleg Kudryk,361480.2875396441
419119,Igor Snurnitsyn,521123.19205667917
567873,Vladyslav Baboglo,748090.734518116
573907,Luiz Felipe,98394.08451961348
170961,Thomas Delaine,575660.9305201815
378953,Gerzino Nyamsi,5778687.906445915
413118,Sikou Niakaté,6659196.861224669
460651,Antoine Makoumbou,5926371.591955128
469976,Christopher Operi,4342195.188889595
485963,Pape Gueye,4817248.17800399
520815,Ousseynou Ba,1411560.925415197
522791,Sambou Sissoko,497719.184149244
524356,Amine Talal,523021.44557840517
416479,Alexandros Voilis,255492.49621353627
481692,Georgios Vrakas,196053.75902752962
532390,Georgios Nikas,493894.2419434291
468249,Vitinho,4797575.085118661
476352,Renan Lodi,11612938.78611545
524590,Júnior Brumado,583618.0388865189
550179,João Carlos,587980.4945501884
552549,Matheus Henrique,5060129.543647409
560903,Patrick William,587839.8477538676
585264,Pedrão,771561.8441965696
585982,Carlos Augusto,21877056.17376077
532937,Johan Vásquez,10893502.053735603
224164,Rostyslav Taranukha,449406.6919603197
495923,Oleg Ilyin,415627.8196448169
576021,Stanislav Sharay,320293.57387236983
576022,Vladyslav Yemets,285600.38378207793
477758,Aaron Wan-Bissaka,14100267.780669201
477924,Taha Tepe,110885.88333906006
557149,Kang-in Lee,31926245.286032278
573981,Cemali Sertel,1164519.1940308525
583970,Mirza Cihan,195187.42923638507
587726,Burak Bozan,46408.52619328242
462833,Mads Larsen,1836209.7550375948
523965,Lirim Qamili,1058440.4513598662
381950,Alexis Saelemaekers,7048881.89459442
491648,Diego Valencia,1331728.7154404738
534909,Guillermo Soto,842125.2598555186
370846,Timothy Weah,16405310.99867686
395695,Elisha Owusu,1991296.554325242
539232,Jessy Deminguet,1224849.625177673
548716,Yoël Armougom,168300.09253097198
581781,Enzo Loiodice,3567294.356462161
335103,Linton Maina,3916356.3239969183
515744,Eduard Spertsyan,20915323.936504614
524791,Artur Galoyan,618072.8224763485
582058,Kirill Glushchenkov,432421.0812126707
582074,Timur Suleymanov,1705492.6852791584
582232,Ilya Agapov,1720425.0645636262
533738,Jonathan David,36549358.50257054
566823,Achraf Dari,1739277.0038283146
361032,Bilal Bayazıt,3913350.7651017304
353634,Robert Ljubicic,4130406.198633409
448028,Kevin Sessa,2795065.0398501335
413268,Kevin Yakob,676396.4658636849
475949,Benjamin Nygren,3015166.4250168093
479019,Marokhy Ndione,99699.34288686053
557939,Neto Borges,2552756.558831485
575367,Richard Ledezma,3686516.4116505263
535469,Valentin Mihăilă,1869386.456189855
420465,Tiago Djaló,8300336.729423578
337799,Pedro Ferreira,731236.3849408464
361074,Peer Koopmeiners,6151715.725209141
512127,Fabrício Isidoro,224133.22097325517
314886,Tiago Dias,304764.89538114914
392569,Gabriele Zappa,3188233.6930187005
401922,Samuel Chukwueze,13911413.651697064
451154,Federico Brancolini,122735.90824467139
562948,Hyun-seok Hong,9887278.940369751
566574,Kirian Rodríguez,13059929.947381323
371371,Marash Kumbulla,2367422.072406873
392516,Antonino Gallo,6212612.473566046
393512,Felix Agu,9742055.39536453
405885,Giacomo Raspadori,20058213.276539337
562030,Musa Juwara,841624.668520612
353559,Dominik Oroz,509133.79231252405
353922,Mert Müldür,6616837.934849623
393699,Aleksandar Jukic,572772.3039602641
399844,Aleksandar Busnic,505525.37053430954
438961,Michael Svoboda,3919596.7301472933
451642,Can Keleş,2361510.908411793
465555,Djordje Petrovic,21647959.657255843
496094,Karim Adeyemi,25911538.056883372
586925,Kosta Aleksic,622400.004192129
589737,Kelvin Yeboah,3567352.8266841555
338226,Hayrullah Bilazer,392046.1396666587
341019,Güven Yalçın,1505498.5902339672
355987,Görkem Bitin,159633.35671733133
410285,Erdon Daci,407897.8473224115
458588,Benhur Keser,1287608.5597381722
491966,Serkan Asan,289481.3065920358
548270,Furkan Bayır,2453902.7789703533
563749,Oğuz Aydın,6994885.660359619
315125,Javairô Dilrosun,2295598.1314241877
324278,Christoph Baumgartner,13906689.51828745
335003,Jean Manuel Mbom,656127.3653764916
340343,Antoine Bernier,1172071.4700237133
403898,Jordan Beyer,11747858.521587858
418173,Djihad Bizimana,851519.5532015957
553875,Pedro Porro,42587006.52066429
395919,Vladislav Malkevich,418178.00456289505
449592,Cameron Puertas,15988210.845242778
464195,Filip Stojilkovic,861482.1618261728
393323,Brenden Aaronson,11935780.388154559
419828,Jasin Assehnoun,293372.5382340751
408471,Javi Puado,6635759.744646531
507344,Becir Omeragic,5417262.877668841
344310,Matus Begala,86350.10623387534
339151,Sven Sonnenberg,433434.1588437156
340353,Maduka Okoye,9969492.684219897
342967,Niklas Beste,14959680.12096662
384553,Luca Kilian,1531589.6662447012
581357,Jan Schöppner,5521473.880540077
239647,Aiyegun Tosin,2905186.2520529954
558727,Muhammed Gümüşkaya,738742.406228209
570548,Armin Hodzic,944995.4896761586
338629,Sebastiaan Bornauw,4280315.628014332
358025,Brandon Baiye,590332.5666150923
368887,Loïs Openda,68405853.29813057
486046,Maarten Vandevoordt,10671558.502600433
569845,Charles Vanhoutte,5148170.444269926
570817,Maxime Busi,825162.9110525774
601407,Robbe Decostere,162957.74551491975
368825,Fatih Kaya,350569.3438153369
371861,Zan Rogelj,451004.96622115315
391742,Patric Pfeiffer,1933553.0272271542
481244,Ester Sokler,1117282.5714400932
245021,Sergiy Chobotenko,1039307.5394586748
294780,Oleksandr Pikhalyonok,4942269.67321317
342039,Yannik Keitel,4906508.0741545735
366723,Vladyslav Dubinchak,2420411.429388619
366729,Nazariy Rusyn,1858003.213830386
370399,Mykyta Kravchenko,809152.6461476929
387996,Rui Mendes,506841.8446977901
388198,Nico Schlotterbeck,37055797.46490611
395833,Harry Paton,233955.4461584601
404851,Denis Yanakov,134437.95332609885
422203,Umut Güneş,2932869.6512638517
423606,Bogdan Lednev,839021.1201052716
471055,Marvin Pieringer,6172833.564253611
492634,Henok Teklab,1108770.0675108447
497221,Andriy Remenyuk,186931.92430641962
567735,Vladyslav Khamelyuk,139643.9822227731
581782,Andriy Shtogrin,705219.6759356802
598629,Bruno Duarte,3274548.2215008577
211121,Liam Donnelly,254474.9281819589
344588,Glenn Middleton,360741.78137917555
343151,Ivan Kalyuzhnyi,1192805.4047272706
419061,Vladyslav Supryaga,435127.50164565595
495920,Oleksandr Nazarenko,2321944.248643839
522327,Roman Gagun,175279.93954098615
522328,Vitaliy Grusha,199041.44491304044
524031,Oleksandr Belyaev,453576.76275081915
571020,Oihan Sancet,54718803.01519844
391719,Domingos Quina,926824.6226407508
429014,Morgan Gibbs-White,39981130.92069553
603149,Mohammad Mohebi,3733476.484659776
451311,Giannis Kiakos,201386.17739629492
502676,Giorgi Mamardashvili,51375926.32040596
592403,Adem Zorgane,3999931.3457569075
283170,Iñaki Peña,10535118.391928645
331505,Óscar Mingueza,25645051.73506375
333361,Chumi,1397312.934729728
340325,Reiss Nelson,18647486.1592195
388519,Kike Saverio,587963.5623972539
352392,Lucas Perrin,2910929.467297279
371141,Stanley Nsoki,2261041.781444447
392777,Jonathan Panzo,703883.7139627932
395236,Yacine Adli,17333433.034290712
413112,Aurélien Tchouaméni,100175573.50565691
453016,Anthony Caci,5253095.056609319
460629,Colin Dagba,918676.3406376607
463603,Benoît Badiashile,21812535.502459753
490760,Tchamba,1005332.4181734922
494237,Wilson Isidor,2700378.8803459574
531949,Ignatius Ganago,1741244.9941336978
538977,Georginio Rutter,35429211.17873963
569387,Valentin Gendrey,9332771.758271765
569389,Sofiane Diop,6628519.486354528
569598,Youssouf Fofana,28495169.685719553
578391,Rayan Aït-Nouri,36518425.85443759
605184,Jean-Clair Todibo,33214008.937943075
297583,Woo-yeong Jeong,2961815.823256164
349433,Fabian Nürnberger,2264057.214296971
388363,Maximilian Bauer,2116304.0007763696
393217,Mert Yılmaz,197806.35328974915
485747,Thomas Keller,298386.4255268114
566572,Oğuzhan Matur,318343.3279766892
272206,Tobias Lauritsen,6100708.91287592
431811,Ola Solbakken,4415761.25869933
490223,Ibrahima Koné,5077173.717314781
344607,Nabil Alioui,3751148.444782966
381968,William Balikwisha,2763814.1323644463
395522,Samuel Essende,5449660.445199868
420808,George Hirst,5092596.165548215
365779,Luka Gucek,524076.10018731526
527350,Manu Vallejo,1041353.6262564522
441098,Lucas Masoero,736095.5750294582
520060,Sergey Volkov,5623595.236831956
532574,Ilya Berkovskiy,302444.9182533781
584231,Egor Teslenko,1646793.2784902467
598828,Aleksey Mamin,356474.38385378383
599046,Marat Apshatsev,300258.7163969008
599150,Ilya Svinov,261279.27888484
599203,Denis Makarov,1312892.123073827
601851,Daniil Kornyushin,366784.8501501995
601852,Vyacheslav Litvinov,736642.3218799114
605534,Kirill Bozhenov,165656.69988385274
612869,Aleksey Kashtanov,812634.5014683763
255353,Christian Doidge,111276.49567084217
297212,Joe Rodon,6218139.495465625
314288,Lukas Nmecha,3562130.822887371
332340,Yan Dhanda,984483.7645056988
346314,Trevoh Chalobah,6668832.178377157
399434,Marcus Tavernier,21945414.943389494
465717,Jayden Bogle,2685231.9057575455
471690,Max Aarons,10449962.726249859
472423,Reece James,20337266.513985503
341424,Neven Djurasek,484621.41539869725
371003,Ante Palaversa,318044.38531688193
410281,Renato Pantalon,903415.207695072
587550,Rafael Bustamante,385358.2668302852
542819,Milutin Osmajic,1921132.471835711
185817,Jizz Hornkamp,1174277.1794428541
309393,Lennart Czyborra,552886.4884802368
439292,Sydney van Hooijdonk,4272624.079900417
478573,Ryan Gravenberch,61115925.43594292
593519,Sem Steijn,11209514.496719487
377720,Daniël van Kaam,409762.8689901753
487688,Alberto Soro,326521.0403286597
605266,Yalçın Kayan,1116799.7529675956
615430,Arda Özçimen,228610.3458657253
431182,Fanil Sungatulin,274199.2423422674
501769,Kirill Shchetinin,3288571.250102088
520064,Tigran Avanesyan,328600.33643492515
534477,Bogdan Ovsyannikov,489508.9279244961
549983,Aleksey Kenyaykin,306956.7516589883
606526,Nikolay Titkov,103153.9157978425
621436,Daniil Khlusevich,4217493.951356045
623249,Minkail Matsuev,38961.4146837234
623274,Maksim Mukhin,1936849.153760562
623380,Aleksandr Osipov,445605.8428945233
371021,Arijanet Muric,8555314.097363014
333647,Jonathan Burkardt,29377214.20420119
357233,Leandro Barreiro,17642653.421898413
567309,Naatan Skyttä,263539.5645478551
324795,Mahdi Camara,11268998.174447162
463613,Yann Gboho,6805773.951575648
495666,William Saliba,81191009.54544327
606849,Makhtar Gueye,1394396.4836630072
331496,Valery Fernández,2425860.4323872677
341278,Iván Martín,15833238.916152786
344008,Ryan Leak,211173.98748712757
354742,Pepe Castaño,775633.7737986308
361238,Rubén García,256612.02160018985
412042,Adri López,145249.2752524825
412045,Pol Lozano,1944034.1504205836
495601,Víctor Gómez,7497343.490197763
501418,Adrià Pedrosa,6221433.413846896
527966,Andrei Rațiu,10428128.01102813
534379,Pejiño,723068.395791922
537382,Bryan Gil,9816522.976950116
547354,Pascu,182134.53121976595
559979,Abdel Abqar,8556091.60463256
585700,Juan Cruz,4936056.213277718
596122,Pep Chavarría,2181711.245508883
606752,Rodrigo Zalazar,17892594.117473196
610238,Pedro Ortiz,390276.09126188164
610335,Iván Jaime,8757900.574697047
383807,Kikas,1159887.842029558
597087,Lucas Áfrico,494660.8386952769
598399,Marius Mouandilmadji,3251820.372927111
211845,Yonas Malede,237103.21691705755
247589,Dan Glazer,615226.1564850034
378972,Guy Hadida,186469.96203568904
396635,Raz Shlomo,771189.3152450311
396638,Manor Solomon,9713248.36753508
483495,Ali Kaan Güneren,1869804.8642391677
504209,Gianluca Busio,6009925.226511691
599663,Faris Moumbagna,11026625.397758078
462086,Elayis Tavsan,1119768.0190350767
557147,José Gragera,1961331.2339444342
341264,Fran García,14882777.301334124
396333,Javi Montero,844860.2637035889
423440,Martín Zubimendi,62978999.71644163
497663,Mujaid Sadick,6536344.481835075
513031,Antonio Sánchez,2469629.6160046
551182,Fran Vieites,850603.5230267511
605466,Iker Unzueta,278768.13478893175
609361,José Fontán,896419.0425897705
547985,Fabiano Parisi,8860589.225071596
